货号,款号,库存,产品线,款式分类,主石重,主石颜色,主石净度,主石切工,主石,主石粒数,主石规格,主石形状,副石1,副石1粒数,副石1重,指圈,主成色,主成色重,成本价
1.50318E+11,KLNW027376,转仓中,素金饰品,项链,0,,,,,0,,,,0,0,,18K黄金,0.83,175.64
1.50318E+11,KLNW027376,转仓中,素金饰品,项链,0,,,,,0,,,,0,0,,18K黄金,0.83,175.64
1411354445,KLNW027471,转仓中,黄金饰品及工艺品,项链,0,,,,,0,,,,0,0,,千足金,2.7,650.7
1411355683,KLNW027528,转仓中,钻石饰品,吊坠,0.105,,,,钻石,1,,,钻石,49,0.095,,18K白金,1.12,1207.06
1.50305E+11,KLNW027817,转仓中,珍珠饰品,项链,0,,,,海水珍珠,5,,,,0,0,,18K玫瑰金,3.36,1112
1303010348,KLPM023869,转仓中,翡翠饰品,吊坠,0,,,,翡翠,0,,,,0,0,,无,0,36.08
1.50204E+11,KLPW000015,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,,,,钻石,1,0.047,,18K白金,0,567.59
1.50204E+11,KLPW000015,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,,,,钻石,1,0.047,,18K白金,0,567.59
1201030551,KLPW000024,转仓中,钻石饰品,吊坠,0.09,,,,钻石,1,,,珍珠,0,0,,18K白金,0.852,831.81
1104035530,KLPW000029,转仓中,珍珠饰品,吊坠,0,,,,海水珍珠,0,,,钻石,14,0.07,,18K白金,0.52,762
1310002730,KLPW000029,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,,,,,,0,,18K白金,0,762
1402119998,KLPW000029,转仓中,珍珠饰品,吊坠,0,,,,淡水白珠,0,,,,0,0,,S925,0,762
1402120004,KLPW000029,转仓中,珍珠饰品,吊坠,0,,,,淡水白珠,0,,,,0,0,,S925,0,762
1210004316,KLPW000035,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,4,0.053,,18K白金,0.77,669.2
1210004317,KLPW000035,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,4,0.053,,18K白金,0.77,669.2
1.50204E+11,KLPW000036,转仓中,钻石饰品,吊坠,0.064,,,,钻石,1,,,,0,0,,18K白金,0,455.68
1.50415E+11,KLPW000107,转仓中,钻石饰品,吊坠,0.1,,,,钻石,1,,,,0,0,,18K白金,0.517,875.53
1.50322E+11,KLPW000137,转仓中,钻石饰品,吊坠,0.058,,,,钻石,1,.058,,,,0,,18K白金,0.62,344.06
1008009136,KLPW000162,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,14,0.06,,18K白金,0.56,481.57
310052253,KLPW000163,转仓中,珍珠饰品,吊坠,1,,,,珍珠,1,,,钻石,4,0.06,0,18K白金,0.82,525.4
1007000042,KLPW000163,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,4,0.065,,18K白金,0.87,818.17
1201025818,KLPW000163,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,钻石,4,0.061,,18K白金,0.79,645.96
1201025821,KLPW000163,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,钻石,4,0.058,,18K白金,0.84,650.5
1312084935,KLPW000163,转仓中,珍珠饰品,吊坠,0,,,,,0,,,,0,0,,18K白金,0,654.61
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1.50204E+11,KLPW000168,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.035,,18K白金,0,800.58
1012007355,KLPW000351,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,4,0.03,,18K白金,0.76,545.33
310040415,KLPW000413,转仓中,珍珠饰品,项链,0,,,,珍珠,1,,,,0,0,0,18K白金,0,445
310040424,KLPW000413,转仓中,珍珠饰品,项链,0,,,,珍珠,1,,,,0,0,0,18K白金,0,445
310040425,KLPW000413,转仓中,珍珠饰品,项链,0,,,,珍珠,1,,,,0,0,0,18K白金,0,445
310040429,KLPW000413,转仓中,珍珠饰品,项链,0,,,,珍珠,1,,,,0,0,0,18K白金,0,445
310040430,KLPW000413,转仓中,珍珠饰品,项链,0,,,,珍珠,1,,,,0,0,0,18K白金,0,445
1011002779,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,1,0.05,,18K玫瑰金,2.06,747.58
1012008166,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.87,991.62
1109015450,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.94,919.55
1109015451,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.06,958.92
1109015452,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.06,958.92
1109015453,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.94,919.55
1109015454,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.93,916.26
1109015455,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.06,958.92
1109015456,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.07,962.2
1109015457,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.97,929.39
1109015458,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.06,958.92
1109015462,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.05,955.64
1109015463,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2,939.23
1109015464,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.04,952.36
1109015465,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.03,949.08
1109015466,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.05,955.64
1109015467,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.03,949.08
1109015468,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.92,912.98
1109015470,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.04,952.36
1109015471,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.89,903.14
1109015473,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,1.99,935.95
1109015474,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.01,942.51
1109015475,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.05,955.64
1109015477,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.041,,18K白金,1.87,867.78
1111024922,KLPW001721,转仓中,钻石饰品,吊坠,0,,,,珍珠,1,,,钻石,1,0.05,,18K白金,1.85,867.02
1111024925,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,1,0.05,,18K白金,1.92,888.56
1111024928,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,1,0.05,,18K白金,1.86,870.1
1111024930,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,1,0.05,,18K白金,1.84,863.95
1112046528,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.07,931.25
1112046529,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.05,925.13
1112046530,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.052,,18K白金,2.04,928.47
1112046531,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.03,919.01
1112046539,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.06,928.19
1112046541,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.055,,18K白金,2.06,944.19
1112046542,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.05,,18K白金,2.05,925.13
1203018644,KLPW001721,转仓中,钻石饰品,吊坠,0.055,,,,钻石,1,,,,0,0,,18K白金,2.119,986.87
1203018646,KLPW001721,转仓中,钻石饰品,吊坠,0.052,,,,钻石,1,,,,,0,,18K白金,2.09,967.76
1203018647,KLPW001721,转仓中,钻石饰品,吊坠,0.048,,,,钻石,1,,,,,0,,18K白金,2.08,951.69
1203018651,KLPW001721,转仓中,钻石饰品,吊坠,0.055,,,,钻石,1,,,,,0,,18K白金,2.099,980.61
1203018653,KLPW001721,转仓中,钻石饰品,吊坠,0.052,,,,钻石,1,,,,,0,,18K白金,2.12,977.18
1306011992,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,978.52
1310005730,KLPW001721,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,925.13
1012020394,KLPW001737,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.096,,18K白金,0.681,713.76
1109016113,KLPW001774,转仓中,钻石饰品,吊坠,0.021,,,,钻石,1,,,,0,0,,9K白金,0.35,173.2
1306011999,KLPW001988,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,,0,0,,18K白金,0,575.87
1.50204E+11,KLPW002135,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,429.65
1.50204E+11,KLPW002135,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,429.65
1.50204E+11,KLPW002135,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,429.65
1.50204E+11,KLPW002135,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,429.65
1.50204E+11,KLPW002135,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,429.65
310050485,KLPW005873,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,0,S925,0,17.45
1412419077,KLPW006190,转仓中,钻石饰品,吊坠,0.216,,,,钻石,7,,,,,0,,18K白金,1.21,1110.99
1.50409E+11,KLPW006190,转仓中,钻石饰品,吊坠,0.216,,,,钻石,7,,,,0,0,,18K白金,1.3,1122.25
1.50409E+11,KLPW006190,转仓中,钻石饰品,吊坠,0.216,,,,钻石,7,,,,,0,,18K白金,1.37,1136.76
1.50416E+11,KLPW006190,转仓中,钻石饰品,吊坠,0.216,,,,钻石,7,,,,0,0,,18K白金,1.4,1148.33
1.50416E+11,KLPW006190,转仓中,钻石饰品,吊坠,0.216,,,,钻石,7,,,,,0,,18K白金,1.37,1141.99
1.50416E+11,KLPW006190,转仓中,钻石饰品,吊坠,0.216,,,,钻石,7,,,,,0,,18K白金,1.41,1150.44
1012017620,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,,0,,18K白金,0,595
1104027493,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,7,0.03,,18K白金,0,628
1104027494,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,7,0.03,,18K白金,0,628
1104027501,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,7,0.03,,18K白金,1,628
1104027505,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,7,0.029,,18K白金,1,628
1104027508,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,7,0.03,,18K白金,1,628
1104027509,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,7,0.03,,18K白金,1,628
1105026292,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,7,0.03,,18K白金,1,703
1308023965,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,,0,0,,18K白金,0,703
1308023966,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,,0,0,,18K白金,0,703
1308023967,KLPW006193,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,,0,0,,18K白金,0,703
1009000321,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,0,0,,18K白金,0,323
1009000329,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,0,0,,18K白金,0,323
1012017646,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,,0,,18K白金,0,356
1306011968,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,452
1306011982,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,南洋白珠,0,,,,0,0,,18K白金,0,452
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1.50204E+11,KLPW006195,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,0,0,,18K白金,0,356
1012017665,KLPW006196,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,,0,,18K白金,0,678
1012017667,KLPW006196,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,0,0,,18K白金,0,678
1012017669,KLPW006196,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,,0,,18K白金,0,678
1012017672,KLPW006196,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,,0,,18K白金,0,678
1103040690,KLPW006596,转仓中,珍珠饰品,吊坠,0,,,,海水珍珠,2,,,钻石,1,0.019,,18K白金,2.2,1446.36
1210008791,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,1.916,1141.4
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1.50204E+11,KLPW006597,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,16,0.069,,18K白金,0,1128.47
1211028707,KLPW006599,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,1252.9
1103038237,KLPW006601,转仓中,珍珠饰品,吊坠,0.035,,,,海水珍珠,6,,,钻石,6,0.035,,18K白金,0.9,799
1108032808,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,6,0.04,,18K白金,0.9,767
1109015483,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0.9,767
1201025861,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,752
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1.50204E+11,KLPW006601,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,钻石,1,0.04,,18K白金,0,677
1010008492,KLPW006630,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,14K金,0,680
1010008490,KLPW006651,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,790
1012008129,KLPW006997,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,碧玺,1,0,,18K白金,1.94,892.4
1012009101,KLPW006997,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,碧玺,1,0,,18K白金,1.87,874.62
1110007144,KLPW006997,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,0,0,,18K白金,1.75,673.35
1110007145,KLPW006997,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,,0,,18K白金,1.68,651.94
1110007147,KLPW006997,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,,,0,,18K白金,1.78,682.53
1112046525,KLPW006997,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,2.15,795.72
1112046526,KLPW006997,转仓中,珍珠饰品,吊坠,0,,,,珍珠,,,,,,0,,18K白金,2.15,795.72
1012002454,KLPW007232,转仓中,钻石饰品,吊坠,0.048,,,,钻石,1,,,,0,0,,18K白金,1.58,749.52
1101008435,KLPW007232,转仓中,钻石饰品,吊坠,0.05,,,,钻石,1,,,,,0,,18K白金,1.63,753.17
1101008436,KLPW007232,转仓中,钻石饰品,吊坠,0.05,,,,钻石,1,,,,,0,,18K白金,1.64,755.68
1101008437,KLPW007232,转仓中,钻石饰品,吊坠,0.05,,,,钻石,1,,,,,0,,18K白金,1.65,758.2
1101008438,KLPW007232,转仓中,钻石饰品,吊坠,0,,,,钻石,1,,,,,0.05,,18K白金,1.63,753.17
1101008439,KLPW007232,转仓中,钻石饰品,吊坠,0.05,,,,钻石,1,,,,,0,,18K白金,1.65,758.2
1101008440,KLPW007232,转仓中,钻石饰品,吊坠,0.05,,,,钻石,1,,,,,0,,18K白金,1.63,753.17
1101008443,KLPW007232,转仓中,钻石饰品,吊坠,0.05,,,,钻石,1,,,,,0,,18K白金,1.63,753.17
1201001984,KLPW007718,转仓中,珍珠饰品,吊坠,0,,,,,0,,,,0,0,,18K白金,0,1009
1104020198,KLPW008471,转仓中,珍珠饰品,吊坠,0,,,,,0,,,,0,0,,18K白金,0,328
1105026717,KLPW008471,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,1,0.02,,18K白金,0.7,379
1105026719,KLPW008471,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,1,0.02,,18K白金,0.7,379
1105026722,KLPW008471,转仓中,珍珠饰品,吊坠,0,,,,海水珍珠,0,,,钻石,1,0.02,,18K白金,0.7,379
1201009688,KLPW008472,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,S925,0,418
1201009690,KLPW008472,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,S925,0,418
1201009691,KLPW008472,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,S925,0,418
1201009693,KLPW008472,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,S925,0,418
1201009694,KLPW008472,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,S925,0,418
1201009695,KLPW008472,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,S925,0,418
1201009697,KLPW008472,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,S925,0,418
1.50204E+11,KLPW008473,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,446
1.50204E+11,KLPW008473,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,446
1.50204E+11,KLPW008473,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,446
1.50204E+11,KLPW008473,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,446
1.50204E+11,KLPW008473,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,446
1.50204E+11,KLPW008473,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K白金,0,446
1103043452,KLPW008477,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,,,,,,0,,18K白金,0,782
1103043454,KLPW008477,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,,,,,,0,,18K白金,0,782
1306011993,KLPW008477,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,,0,0,,18K白金,0,802
1012020389,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.088,,18K白金,0.702,700.88
1012020391,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.088,,18K白金,0.722,705.99
1012020393,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.096,,18K白金,0.681,713.76
1012020396,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.096,,18K白金,0.651,706.09
1012020397,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.096,,18K白金,0.691,716.31
1012020402,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.096,,18K白金,0.691,716.31
1101001745,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.075,,18K白金,0.745,681.86
1101001746,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,13,0.07,,18K白金,0.676,652.73
1310005728,KLPW008487,转仓中,珍珠饰品,吊坠,0,,,,大溪地珍珠,0,,,,0,0,,18K白金,0,695.77
1.50204E+11,KLPW008596,转仓中,珍珠饰品,吊坠,0,,,,淡水珍珠,0,,,钻石,1,0.042,,S925,0,144.8
1.50204E+11,KLPW008596,转仓中,珍珠饰品,吊坠,0,,,,淡水珍珠,0,,,钻石,1,0.042,,S925,0,144.8
1103040686,KLPW008640,转仓中,珍珠饰品,吊坠,0,,,,海水珍珠,1,,,钻石,23,0.216,,18K白金,1.2,2509.8
1105020076,KLPW008876,转仓中,珍珠饰品,吊坠,0,,,,海水珍珠,1,,,,0,0,,18K白金,1.9,1152
1105020062,KLPW008881,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,30,0.236,,18K白金,3.5,2331
1103040693,KLPW008884,转仓中,珍珠饰品,吊坠,0,,,,海水珍珠,1,,,钻石,11,0.058,,18K白金,2.3,5352.36
1103040694,klpw008885,转仓中,珍珠饰品,吊坠,0,,,,珍珠,1,,,钻石,57,0.292,,18K白金,3.4,3386.76
1202039122,KLPW008885,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,57,0.292,,18K白金,3.4,2995
1207006237,KLPW008885,转仓中,珍珠饰品,吊坠,0.301,,,,珍珠,0,,,,0,0,,18K白金,0,3021
1106006765,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,钻石,8,0.07,,18K黄金,2.2,2399
1107008314,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,2,,,钻石,8,0.07,,18K黄金,0,2110
1107008315,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,2,,,钻石,8,0.07,,18K黄金,0,2110
1.50204E+11,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,2,,,钻石,8,0.07,,18K白金,0,2110
1.50204E+11,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,2,,,钻石,8,0.07,,18K白金,0,2110
1.50204E+11,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,2,,,钻石,8,0.07,,18K白金,0,2110
1.50204E+11,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,2,,,钻石,8,0.07,,18K白金,0,2110
1.50204E+11,KLPW010387,转仓中,珍珠饰品,吊坠,0,,,,珍珠,2,,,钻石,8,0.07,,18K白金,0,2110
1208028956,KLPW010389,转仓中,珍珠饰品,吊坠,0,,,,珍珠,0,,,,0,0,,18K黄金,0,2074.42
